163.3 1 0
200. 0.9886925224890886553 0.0037504335156708111
300. 0.9562133271680276180 0.0143112544598820505
400. 0.9347170210990261915 0.0211237048409052387
500. 0.9188462341484801565 0.0260602497510535811
600. 0.9063640060553033384 0.0298861051434418368
700. 0.8961323458673301297 0.0329843305505376383
800. 0.8874969914121647851 0.0355723201350032771
900. 0.8800488257287758504 0.0377845423459287217
1000. 0.8735157948108290735 0.0397095813324676618
1100. 0.8677082668601716950 0.0414086765388684076
1200. 0.8624890448548338316 0.0429258092976978236
1300. 0.8577558214779061618 0.0442935590339510028
1400. 0.8534303724610414039 0.0455366854717258329
1500. 0.8494516131732790106 0.0466744158537669565
1600. 0.8457709767851528271 0.0477219586940281987
1700. 0.8423492438718427259 0.0486915366649249922
1800. 0.8391543106162090678 0.0495931101301822620
1900. 0.8361595819427001737 0.0504348956947151263
2000. 0.8333427914703258294 0.0512237453819787002
2100. 0.8306851195905179962 0.0519654288720807397
2200. 0.8281705239682282342 0.0526648469415994099
2300. 0.8257852241200267587 0.0533261951889888559
2400. 0.8235172995528661283 0.0539530912487994049
2500. 0.8213563728223278129 0.0545486747954846039
2600. 0.8192933569340535998 0.0551156869963850337
2700. 0.8173202520870465157 0.0556565342537053199
2800. 0.8154299806740134702 0.0561733398008906972
2900. 0.8136162522462039753 0.0566679858129295102
3000. 0.8118734521682030945 0.0571421480372993077
3100. 0.8101965491649272989 0.0575973244758587045
3200. 0.8085810180563691519 0.0580348592962197785
3300. 0.8070227747938161738 0.0584559628885595109
3400. 0.8055181215296501392 0.0588617287858588434
3500. 0.8040636999246613150 0.0592531480148659878
3600. 0.8026564512599112259 0.0596311213293788744
3700. 0.8012935822019316639 0.0599964696878601250
3800. 0.7999725352903724639 0.0603499432674986722
3900. 0.7986909633907033706 0.0606922292519036532
4000. 0.7974467074921883030 0.0610239585861372689
4100. 0.7962377773411579576 0.0613457118581666807
4200. 0.7950623344877771149 0.0616580244380644678
4300. 0.7939186773957208860 0.0619613909839143758
4400. 0.7928052283220061948 0.0622562694052443113
4500. 0.7917205217214123513 0.0625430843600368085
4600. 0.7906631939686563328 0.0628222303492644297
4700. 0.7896319742234003258 0.0630940744629421007
4800. 0.7886256762895823172 0.0633589588234615267
4900. 0.7876431913425320597 0.0636172027651408529
5000. 0.7866834814156681498 0.0638691047832304802
5100. 0.7857455735539547242 0.0641149442808479381
5200. 0.7848285545542045309 0.0643549831383181341
5300. 0.7839315662232541809 0.0645894671260152692
5400. 0.7830538010942692968 0.0648186271789525890
5500. 0.7821944985493149014 0.0650426805489389469
5600. 0.7813529413030111857 0.0652618318480628051
5700. 0.7805284522078472807 0.0654762739954970187
5800. 0.7797203913466301918 0.0656861890781115817
5900. 0.7789281533817902289 0.0658917491340809783
6000. 0.7781511651349022478 0.0660931168675583560
6100. 0.7773888833729484240 0.0662904463015208952
6200. 0.7766407927805817131 0.0664838833750557201
6300. 0.7759064041000305624 0.0666735664906293310
6400. 0.7751852524223576703 0.0668596270162520998
6500. 0.7744768956155964779 0.0670421897468982663
6600. 0.7737809128768750667 0.0672213733290598127
6700. 0.7730969033970241418 0.0673972906518912997
6800. 0.7724244851273926964 0.0675700492080308562
6900. 0.7717632936396652224 0.0677397514268579840
7000. 0.7711129810704279717 0.0679064949826604125
7100. 0.7704732151430688106 0.0680703730799290648
7200. 0.7698436782603404041 0.0682314747177752131
7300. 0.7692240666615733734 0.0683898849352655802
7400. 0.7686140896391184781 0.0685456850392928671
7500. 0.7680134688091103874 0.0686989528164441790
7600. 0.7674219374321181204 0.0688497627301879988
7700. 0.7668392397796608009 0.0689981861045759738
7800. 0.7662651305429374119 0.0691442912955445947
7900. 0.7656993742804545122 0.0692881438508013697
8000. 0.7651417449015387729 0.0694298066591895040
8100. 0.7645920251829786082 0.0695693400903475190
8200. 0.7640500063162946675 0.0697068021254044361
8300. 0.7635154874833453137 0.0698422484793889679
8400. 0.7629882754581784057 0.0699757327159702749
8500. 0.7624681842332105481 0.0701073063550968385
8600. 0.7619550346679842666 0.0702370189740499223
8700. 0.7614486541588875932 0.0703649183023876749
8800. 0.7609488763283657397 0.0704910503112133148
8900. 0.7604555407322606817 0.0706154592971686778
9000. 0.7599684925840354076 0.0707381879615190232
9100. 0.7594875824947271374 0.0708592774846684992
9200. 0.7590126662275760921 0.0709787675964158748
9300. 0.7585436044663458766 0.0710966966422389912
9400. 0.7580802625964350211 0.0712131016458720399
9500. 0.7576225104979482586 0.0713280183684193717
9600. 0.7571702223499496278 0.0714414813642333153
9700. 0.7567232764451876561 0.0715535240337638228
9800. 0.7562815550146296613 0.0716641786735736916
9900. 0.7558449440611900736 0.0717734765236989804
10000. 0.7554133332020833146 0.0718814478125208437
